ip_address,country_code,country,city,latitude,longitude,mystery_value
179.33.224.74,GQ,Uzbekistan,West Jeromyberg,18.488944164826734,-104.27170113978276,8588570673
38.15.34.244,TM,Democratic People's Republic of Korea,Lake Fannietown,-84.59796852603682,51.04028978223516,1894943981
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
189.86.219.132,MY,Greenland,Jeremieborough,-16.46041259211907,13.649679296480201,1781783711
220.52.227.88,SA,Antarctica (the territory South of 60 deg S),Lake Gertrudeburgh,10.946997866810221,121.72217258112198,9778934678
41.237.184.215,CW,Guyana,East Maryseshire,41.54750133132714,37.9368678851331,1540630016
129.68.160.83,AR,Guadeloupe,South Freidaburgh,6.329171466096099,67.57042767041966,6100281180
195.52.102.113,TW,French Polynesia,Mitchellmouth,-23.784231532725656,-109.71607457353582,3058731347
72.238.208.19,PF,Iraq,O'Keefeview,-47.44098207080831,-164.61278252607013,2190288788
199.40.15.126,HU,New Zealand,Doramouth,-82.00125782853605,20.278896969882794,2436189538
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
81.167.43.184,MM,Iraq,East Lillyhaven,12.622333112151793,66.25401085885667,2898643103
58.53.110.111,MH,Poland,West Daniela,33.11969726763502,54.31827758472497,7155888056
206.165.129.77,JO,Malaysia,Elinoreberg,48.21758007173369,115.08033777464249,8790612789
18.184.64.186,GF,Pitcairn Islands,Lake Paxton,38.875266036674276,-59.606366036565504,9315211972
47.64.167.243,MN,British Indian Ocean Territory (Chagos Archipelago),Martyland,-15.515077256059215,174.33264708905784,5015865521
215.84.87.99,AR,Liberia,Port Andrew,-19.51017747177245,-72.26099110127397,8983249694
179.212.109.185,HM,Niue,East Ivy,83.1703015579626,-117.79029611557459,6334876172
184.14.187.46,TG,Morocco,East Joanie,5.068547683912271,-115.98097736300423,7522834099
210.239.146.90,KM,Kenya,Port Derekville,40.56555290237648,15.50552344817197,6537310245
192.176.193.164,BL,Saint Barthelemy,South Lincoln,-56.182778463821236,-103.44526919463173,4511350208
133.146.173.59,BZ,Vietnam,Sonyaport,-86.07244608626144,106.36042286180151,9238814325
103.174.42.117,ST,Trinidad and Tobago,East Baylee,-86.16522624017527,57.7371241185721,8896997813
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
57.23.37.226,MV,Saudi Arabia,East Araceli,-39.533434235608745,-109.04781707965773,4938468634
84.16.157.121,LC,Guinea-Bissau,New Keenan,-9.664345478027286,6.759276499128703,9032600975
14.178.51.213,IO,Faroe Islands,Port Ruthie,-63.882093913960304,-103.40469515496443,1170808443
83.36.70.48,TV,Chile,Dashawnchester,,,0
155.38.209.140,CG,Kiribati,South Laurenville,,,0
142.60.204.156,YT,Zimbabwe,New Rashad,-73.99616409070387,-89.358692362446,1272859375
25.122.234.5,PF,Chile,New Derick,-47.55409053837674,-172.61798589933704,9423215982
96.35.107.114,JO,Malta,Stammland,40.526188770884715,-74.13171255077266,8714472288
182.155.242.253,HR,San Marino,Jarrodton,-36.88897766093594,-165.16709988187688,3771063621
104.117.157.74,MN,American Samoa,Lake Jody,-26.409567171151956,21.24621492083068,9896207987
93.117.88.173,FI,Bouvet Island (Bouvetoya),Lake Xzavierland,84.86967727435129,155.6783990289543,5615170798
56.195.163.87,EE,Netherlands,Boyerport,-69.03557379165126,-152.35517916975434,8042417018
107.15.188.237,CH,El Salvador,Makenziebury,5.767874294130081,39.07493276926917,8319541640
75.100.8.102,MW,Antarctica (the territory South of 60 deg S),Lake Daronberg,-26.997390058723305,-93.93371592696666,9352341469
47.112.248.108,PR,Faroe Islands,New Gideon,-74.3461086395198,-38.48066168803601,8185298312
141.108.88.250,WS,South Georgia and the South Sandwich Islands,Lake Henriette,-80.50909464671085,61.917959270075045,6921242321
15.82.187.76,PN,Switzerland,Port Lea,6.873837599583993,168.70699553133483,2689296531
195.247.175.136,CU,Papua New Guinea,Gaychester,31.269110824094795,12.090459920899718,7660258665
113.94.190.97,MU,Venezuela,Cheyanneberg,23.319979028380118,77.15190066327347,4917875275
48.34.96.159,MD,Anguilla,Gregshire,36.564536568834356,173.09701808671645,2102308867
189.197.184.171,TV,Mongolia,Port Malloryberg,35.586119709937236,-23.494469306064133,4184935599
214.254.210.95,BI,Panama,Lake Emmie,21.358577891033974,103.9695331909025,1730991894
198.14.172.5,PG,Republic of Korea,Lake Dawn,-51.327085464290946,104.02336004171019,7163341620
not your IP address,NF,Tokelau,North Hymanport,-52.341735090410374,-143.41828554706962,4767779537
9.243.161.54,GT,Gibraltar,West Marcelo,-20.660552387951398,11.667600180561834,9792180678
22.230.23.161,LS,Italy,Port Noemyfort,44.433134840649615,-136.2309296750345,3576377783
not your IP address,MF,Anguilla,Dareton,79.45251533707318,-107.37351579873511,9045027507
191.127.64.188,BO,Anguilla,East Novellatown,-23.517946422330155,-125.07639885339401,9405146887
15.113.114.37,42,Ukraine,Wolffurt,55.2970209099978,11.175344037026804,0
100.188.183.119,GI,Vanuatu,Noemishire,34.422561750019625,-18.098144944460813,6971920054
66.112.171.152,YT,Cape Verde,South Luetown,-89.26468312250262,-98.66259095024125,6919831307
29.7.156.254,NL,Bangladesh,Carrollbury,-48.563344670847705,16.602941158004313,4887002803
134.70.184.112,SI,Uganda,Lake Abdullah,68.53377134807317,157.51776720025805,7365080538
155.82.251.179,CK,Haiti,Port Letitia,-70.90939249395659,170.94695348251264,9589997102
166.137.186.167,VC,Norway,Maurineside,-32.39215945029484,160.9922195392886,9015996731
166.8.254.51,AD,Armenia,Newellberg,-78.74936403395719,-35.21778825240776,3722044542
162.206.171.24,VI,Yemen,East Sadyehaven,-35.1461977673831,-109.00854294615206,1158983959
not your IP address,VA,Gibraltar,Effertzfurt,-32.04611119607591,-67.61021356639009,7493695732
69.2.235.73,SE,Haiti,Erniebury,77.58109982163342,107.84560820227625,7936850787
93.161.110.51,BO,Georgia,North Velva,-70.49400042201219,124.97819460990223,6378855235
11.108.131.209,TR,Nauru,Jackelineshire,40.15626869564545,-58.35685442060412,9817771364
109.50.139.159,NL,Lao People's Democratic Republic,Lake Cortney,-36.64050960699437,152.84741958963815,2686029396
117.57.60.186,CA,Bouvet Island (Bouvetoya),West Tracey,-70.8337870716837,-169.70344555690303,1442473546
106.219.7.158,CU,Bahrain,Ornfort,9.609539785133578,-20.953379601179734,7434736702
59.177.45.176,MU,Benin,Kaseyhaven,-75.32175762637843,-106.6621129866207,6251944667
173.17.91.34,KE,Antigua and Barbuda,Whitneyhaven,-82.45539917188208,-49.848491186993755,1755946363
18.223.118.131,RE,Ukraine,Lake Juvenal,49.68728126725634,-140.83821137692962,5027129682
142.224.178.10,HU,Cape Verde,Port Oranmouth,-53.39425761123822,134.1606760674278,9583415752
184.113.40.59,BJ,Mauritania,Ankundingstad,,,0
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
197.92.24.145,GP,Timor-Leste,Victoriaside,-4.776402414475513,-124.9525024558454,3476487119
11.198.149.66,PY,Azerbaijan,Port Minerva,27.09100031591474,-24.606259527036514,7674692144
157.26.226.85,EU,Uganda,East Gust,latitude,longitude,0
71.24.144.224,KR,Belarus,Port Mathiasstad,26.4005650611211,81.3412732230999,4223629447
140.203.250.182,VA,Isle of Man,Leathamouth,64.9547816914939,174.68584602502932,8144628558
102.154.248.125,BZ,"Virgin Islands, British",Elnaburgh,86.17979283886348,-64.50034460660882,3921380383
134.107.240.105,42,Cameroon,Johnsonfort,-67.811699633773,77.58010899086486,0
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
139.68.25.122,CZ,American Samoa,Port Jada,-76.31665392295419,150.33556078799876,1978570033
82.227.235.50,BQ,Russian Federation,Hoppeton,-43.17678584636998,45.496148965224535,9697039766
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
,VU,Hong Kong,,-5.528554001452321,-53.80294331994975,0
7.140.91.248,VU,Greece,Beattyberg,14.4506633559958,-74.72070287286789,1519220777
28.140.78.41,GP,Haiti,Rachaelport,-37.56082320803406,-14.573103749987837,1151502391
13.246.104.193,RE,Japan,East Tonishire,-82.48314155573257,24.492585181889154,6143047158
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
219.239.71.135,LK,Ethiopia,New Anderson,-67.65957696945547,173.14437005079634,3244012566
14.250.142.254,AZ,Ireland,Schulistburgh,-51.36383102470695,135.75017784818232,7742138907
171.17.10.104,BM,Jordan,Kelsiemouth,-40.317382379094305,152.1982599980089,4808160782
105.13.103.218,TM,Hong Kong,East Tomasa,,,0
100.20.77.119,MM,India,Lake Verla,-72.05309864850771,76.5273314379728,5284601904
194.70.193.182,MS,Macedonia,Tatyanaview,-74.19399602764257,-172.23085520000348,6407496566
216.160.134.248,CU,Fiji,East Elsa,43.923678151704706,-43.86162809925287,9868766188
15.129.24.20,ST,Oman,North Mikayla,-64.76137782857009,-143.07903177062337,1728901129
195.188.38.245,JE,Tunisia,Lake Harold,37.093331557538576,-77.37403688697074,2425206402
179.230.82.171,AD,Holy See (Vatican City State),Freddieview,12.815617139884097,-16.772486840217198,8108755357
135.214.178.11,SD,Austria,North Fannyburgh,84.51735431286221,-30.388317783289608,8081479923
156.177.98.16,DE,Thailand,Lake Juvenalstad,62.52079051271792,17.537828487373446,4701977260
222.9.4.64,NG,Spain,West Kira,-8.283667315189035,-88.16464039938828,1891192697
30.176.54.87,PN,Norway,Smithtown,41.53473062055431,51.105680345578946,8990537180
66.167.54.240,SG,Sao Tome and Principe,Boylemouth,81.03318015145379,36.33000512337071,3275028687
148.141.3.207,NC,Norfolk Island,West Vivienfort,-80.58205364236264,86.46661983460382,3892249665
93.87.153.10,NP,Cocos (Keeling) Islands,East Uniqueton,-63.85577937980635,106.49195142827494,1634024414
85.176.2.5,AG,Dominica,West Reeceville,-59.17944892808717,-23.24269961885571,8749105959
151.25.46.225,MW,Iraq,North Leda,-56.837559777929876,-149.6791039392585,5413624527
210.253.166.54,AO,Puerto Rico,Lake Dayton,-65.73967572305472,7.1428200892359826,5218598188
68.64.197.158,MD,Bangladesh,Kenyamouth,-49.79198080767333,-172.1561385943865,9473037882
211.72.148.232,TZ,Belarus,Port Everette,-79.6204840785139,126.92110385585801,8279943280
84.81.251.96,TG,Dominican Republic,New Noahfort,49.74498531654953,-114.56312935483285,8084561917
80.65.85.208,FR,Angola,Toymouth,-64.1381763945743,-140.24297454852575,5955813942
3.220.73.254,TH,Gambia,Wiegandshire,-71.7129867914237,160.4353266997531,3019412371
205.9.55.13,TK,Greece,North Garth,27.76071758171534,33.54197545610637,7313656255
88.112.36.203,GR,Togo,South Ginoton,-43.15494096120625,-34.63132097400006,8057658182
82.55.169.90,IO,American Samoa,West Raeganberg,42.74204455879436,28.345608812690102,7774121279
112.16.82.80,TN,Tunisia,Jerdeview,49.05200569041136,-21.340923804163197,7034712124
135.12.91.134,AZ,Sweden,Bartholomeland,44.574883278624355,39.80538267753627,5752244681
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
134.152.172.246,FJ,Zimbabwe,East Monserrate,47.5386394390097,85.40873001802328,7562722154
120.109.225.224,MG,Northern Mariana Islands,Port Elroy,-0.24043995035887633,168.37573348895774,9299783797
156.196.237.99,NP,Sao Tome and Principe,Kiehnchester,-1.8402491604943236,-89.98981820666819,1915354467
108.20.213.121,AE,Iran,North Ben,,,0
181.18.212.226,HM,Micronesia,Vicenteland,50.50243938385654,-50.57448782587244,6379848205
181.193.236.193,NI,Turks and Caicos Islands,Judahstad,-50.02765327283091,64.19602921923493,4276156986
89.174.151.63,UM,Vietnam,Goldnerview,-6.695224737359041,-109.41338453884477,5003188722
180.189.84.171,WS,Togo,North Jacquelynfort,-48.667472343158906,34.98750205911463,2664215041
101.183.235.130,,,,0,0,5106403748
3.95.6.176,DZ,Nigeria,Lake Liza,-32.90568913295868,-76.35588051139334,1409920525
35.78.83.207,,,,0,0,7580902881
70.75.216.207,CK,Cape Verde,Bertview,58.89632221603182,39.74551982467369,8019878759
140.72.65.107,42,Papua New Guinea,Emanuelberg,69.50068531547333,136.57057672406233,0
189.176.179.186,UZ,Kazakhstan,North Franciscoville,-60.575425421677465,-85.55042654633223,2757037655
46.86.29.247,TL,Isle of Man,Carolinaland,-76.97636464203407,-109.74915996488738,1202960049
86.7.176.149,,,,0,0,4179604382
42.249.233.75,MZ,American Samoa,Lake Kentonhaven,68.73003290800708,135.12252286371347,6296106836
220.142.244.31,ES,Slovenia,Lake Angelina,5.642573560965033,11.56475341869438,1977973463
100.10.162.53,BW,Burkina Faso,Genovevabury,-39.81428157253607,-155.56917333972476,7956303641
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
111.194.142.48,MK,Cuba,East Alycia,67.61208019505662,21.909016490419674,6075961186
120.39.168.85,TL,Macao,Port Angelo,-72.47476982775116,44.09313715077866,1883988101
222.66.212.109,MU,Luxembourg,Port Johanborough,-2.9413544176422164,40.064234945579955,1140306221
198.88.3.200,BS,Guinea,Hodkiewiczport,76.82897698963319,-32.16939270808476,7589281633
148.192.122.50,JO,Afghanistan,Fletcherburgh,62.58338908977973,115.8424528711925,8721772767
193.60.163.54,ML,Faroe Islands,Schmittberg,5.309409953991775,-166.7826181207243,5954581719
169.102.145.200,IS,Niger,North Otilia,11.774348853668272,-102.39360573003418,8371590329
94.231.69.64,ZM,Bermuda,Armstrongberg,72.61566360632594,-148.91085345185192,2436916905
222.162.171.2,AL,Isle of Man,Lawsonton,74.08489676642782,-142.98871244625713,7536837227
64.252.78.254,VG,Paraguay,Port Ezequielside,-64.82537603532985,-35.97738339930865,6869568440
198.22.177.197,BY,Sierra Leone,Lakinfurt,-79.58305144780564,8.80001522605076,5599258712
176.131.50.71,CF,Vietnam,Legrosshire,69.14049406801388,-19.150640953336108,4207231885
219.197.10.191,NL,Guadeloupe,Brekkebury,-26.951965542396678,-131.82533262391408,5983888282
83.206.72.129,NR,French Southern Territories,South Julesberg,13.631850577081224,146.66056214389818,9643461184
203.74.229.130,AT,Iceland,West Christaport,41.6349035721652,-53.38113986621252,9430270851
102.49.55.121,LT,Heard Island and McDonald Islands,Sawaynburgh,-88.25963650524766,-25.960273697129338,8573190536
114.3.138.209,TG,Brunei Darussalam,Hayleyport,20.80128020082512,-109.74879125967178,1841136075
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
164.180.142.104,LR,Marshall Islands,Lake Marta,67.14465904092691,-48.90840688822129,3225299235
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
8.92.158.77,KG,New Caledonia,Louiechester,81.67589926838394,-9.006916989295576,2498089140
67.30.241.117,IL,Hungary,New Oleport,-64.08258356288565,-23.589250492233305,7039454113
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
211.54.123.150,ER,Botswana,West Jayhaven,13.314410721677348,81.53438887535503,4970058665
129.57.155.143,SA,American Samoa,North Nakia,56.33780532643428,126.77757634816737,4986239797
72.181.100.67,BD,Mauritania,Port Victoriabury,-85.6732449705387,-73.90184802181027,4722981305
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
98.247.163.84,SN,Cayman Islands,Auershire,-89.79711898879856,173.2281941151906,6606402291
220.24.202.110,BI,Guatemala,Ortizmouth,53.280405775479835,52.21139593096518,2389597494
123.224.223.228,TM,Tunisia,South Raeganstad,-43.99331526573587,139.3277245293708,8702157664
36.63.209.6,LR,Switzerland,Baumbachburgh,-73.76497448526527,-148.02331942272517,7008051143
169.33.176.187,BF,Niue,Seamusside,67.252130992182,3.4415285781518037,8875218692
102.224.160.123,PE,Liberia,Port Holdenfort,84.60320142895375,-58.70259064111721,5184480751
2.38.199.59,ZW,Gabon,Meghanberg,-35.29288530256488,-1.2345291038744506,4951443834
154.180.92.18,MP,Djibouti,Shanellefurt,-51.56325305255452,46.13344127135963,2386578861
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
212.71.105.69,ST,United Kingdom,North Gerardberg,-15.318223263473726,20.88686389141685,4505412021
196.194.95.92,LI,Bulgaria,Melynamouth,61.99823150274912,-165.4163364242866,3043020500
195.190.218.83,LI,Saint Lucia,Weissnattown,55.07526025659686,105.56460776095997,8050744404
73.225.241.110,SH,Malaysia,East Broderickbury,-59.5906874913877,70.03221169755406,9762802154
198.111.208.31,SJ,French Guiana,Omerfort,-10.92649431004186,-84.32326402250408,8438112223
46.142.135.241,SG,Mozambique,Beattyfurt,32.537841101520186,13.156148538474525,2982656811
102.104.113.207,DE,Guinea-Bissau,Batzfurt,-39.75505062081527,157.26033595713352,4296806001
142.48.134.246,KM,British Indian Ocean Territory (Chagos Archipelago),Connmouth,-36.670540318334,-54.56963468103302,9327240884
51.177.62.121,SS,Cambodia,New Viola,38.68913167866515,94.10900044176685,8780518298
not your IP address,PE,Cambodia,South Lemuelhaven,-74.7034551205423,139.32723525586852,2853891548
63.48.229.13,GQ,France,Nicolaschester,-44.42506472881648,-18.550648326137946,7760593339
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
97.97.19.162,RW,Togo,South Sisterport,67.67744900186977,23.53492811444403,2192753737
19.165.76.87,ST,Tajikistan,Manteburgh,-66.00495369112208,-152.13429004585467,1450864982
31.25.60.54,IM,Oman,Dallasshire,-64.16707209805601,64.35894534893066,9070525114
9.71.120.218,CC,United States Minor Outlying Islands,North Jordy,-39.24786062458266,131.23665936849295,5967101416
160.238.226.95,IT,Chad,Gleichnerfurt,-86.16857794322424,-9.770336919782125,8822160419
64.173.221.180,ZA,Malta,Piperport,71.86255231399079,8.718155116747056,2157845065
19.155.132.230,TR,Burkina Faso,Luisaland,-79.70476991387852,49.342453105517706,2250126907
77.245.249.184,GB,Vietnam,Christhaven,-60.84719617751733,-68.46787482493147,4198582615
33.217.82.37,SX,Ukraine,North Amelie,89.1856538954004,134.2831732849133,2456195860
180.102.125.98,EU,Hungary,Lake Othostad,latitude,longitude,0
133.166.246.146,SS,Mali,Goldnerbury,22.207720380911823,107.45238314696428,2915357179
156.180.212.201,LR,Andorra,Dorcasstad,43.03522803619762,159.3198356593249,7536663759
81.26.48.38,AO,Papua New Guinea,Brownmouth,-55.59786133593939,-70.9988390530698,4724111149
49.56.17.6,ZW,Swaziland,East Federicofort,75.0416214117181,-88.37684467155478,6087141452
21.213.43.91,MD,Bolivia,Port Bethany,46.19821437544556,-35.01360727946428,5105079251
